word,count,rank
sacrificed,17035,6523
runnin,17033,6524
greed,17033,6525
opposed,17030,6526
allows,17026,6527
freaks,17006,6528
boil,17004,6529
pregnancy,17004,6530
hose,17003,6531
bugger,16998,6532
andre,16995,6533
godfather,16993,6534
susie,16991,6535
volume,16975,6536
electronic,16974,6537
proposed,16971,6538
impulse,16971,6539
barrier,16966,6540
statements,16966,6541
gown,16960,6542
travels,16955,6543
ropes,16946,6544
timer,16942,6545
gabrielle,16941,6546
remembering,16934,6547
reggie,16934,6548
generator,16926,6549
filming,16925,6550
autumn,16925,6551
shaped,16921,6552
disposal,16914,6553
garlic,16909,6554
stevie,16907,6555
spaceship,16905,6556
mechanic,16902,6557
rabbits,16901,6558
adjust,16898,6559
cancelled,16898,6560
vienna,16898,6561
tourists,16896,6562
villain,16896,6563
shelly,16894,6564
visits,16886,6565
horny,16882,6566
campbell,16881,6567
ox,16879,6568
hull,16879,6569
pains,16869,6570
handwriting,16868,6571
cynthia,16868,6572
baltimore,16860,6573
sh,16850,6574
orphanage,16846,6575
popcorn,16839,6576
pipes,16838,6577
therapist,16835,6578
veins,16824,6579
ve,16823,6580
attract,16818,6581
luther,16814,6582
jang,16806,6583
sufficient,16802,6584
reese,16802,6585
sweating,16801,6586
closes,16797,6587
incoming,16797,6588
submit,16796,6589
shelf,16796,6590
eleanor,16785,6591
ambush,16775,6592
smelled,16775,6593
abortion,16775,6594
arab,16773,6595
click,16772,6596
substance,16769,6597
happiest,16768,6598
pals,16766,6599
resident,16761,6600
freely,16755,6601
craft,16751,6602
sexually,16750,6603
jedi,16749,6604
rider,16747,6605
explosive,16746,6606
leadership,16739,6607
aunty,16735,6608
consult,16735,6609
gangster,16734,6610
shops,16733,6611
rains,16727,6612
canal,16723,6613
aspirin,16722,6614
timmy,16716,6615
duel,16714,6616
choke,16701,6617
psst,16698,6618
disorder,16690,6619
inevitable,16690,6620
fragile,16683,6621
tramp,16683,6622
wan,16677,6623
scarf,16676,6624
willis,16675,6625
movements,16670,6626
gladly,16665,6627
hairy,16662,6628
theo,16658,6629
bennett,16656,6630
resume,16647,6631
promoted,16642,6632
graves,16641,6633
norm,16640,6634
dozens,16638,6635
yuri,16633,6636
exams,16632,6637
trophy,16627,6638
catches,16625,6639
clip,16619,6640
hunters,16618,6641
henderson,16607,6642
kin,16602,6643
hogan,16602,6644
hotels,16596,6645
phantom,16592,6646
flattered,16590,6647
additional,16588,6648
tai,16583,6649
careless,16583,6650
cane,16579,6651
herb,16579,6652
purchase,16573,6653
nam,16563,6654
diving,16560,6655
vow,16557,6656
hugo,16556,6657
acknowledge,16552,6658
profits,16546,6659
samuel,16535,6660
thankful,16534,6661
patterns,16531,6662
ewing,16531,6663
nickname,16530,6664
database,16522,6665
chun,16518,6666
relation,16511,6667
loneliness,16506,6668
ari,16505,6669
vivian,16505,6670
fart,16499,6671
vacuum,16499,6672
runner,16499,6673
fi,16496,6674
alison,16492,6675
musician,16483,6676
tsk,16465,6677
flee,16462,6678
limo,16457,6679
corrupt,16448,6680
eugene,16440,6681
bunk,16435,6682
caution,16433,6683
breakdown,16432,6684
madman,16426,6685
divide,16425,6686
roller,16425,6687
whipped,16425,6688
lasted,16424,6689
fax,16421,6690
weekends,16418,6691
sustained,16417,6692
homeland,16416,6693
peak,16409,6694
stain,16408,6695
crooked,16406,6696
fitting,16405,6697
activated,16404,6698
bumped,16403,6699
diner,16399,6700
country's,16395,6701
witches,16393,6702
erase,16392,6703
cooler,16388,6704
whisky,16387,6705
isaac,16386,6706
backing,16382,6707
janice,16376,6708
robbing,16372,6709
jerusalem,16372,6710
teal'c,16371,6711
elders,16368,6712
condemned,16363,6713
dudes,16349,6714
shocking,16343,6715
naval,16339,6716
instruments,16337,6717
speaker,16336,6718
dealers,16336,6719
precinct,16322,6720
sentenced,16312,6721
tango,16308,6722
lease,16306,6723
noisy,16305,6724
lethal,16300,6725
dillon,16300,6726
gregory,16298,6727
stadium,16295,6728
seventy,16294,6729
reduced,16282,6730
evelyn,16277,6731
handful,16274,6732
theories,16267,6733
wheat,16259,6734
treats,16240,6735
nursing,16234,6736
acquaintance,16229,6737
towns,16226,6738
protective,16224,6739
krishna,16215,6740
alf,16211,6741
mafia,16203,6742
po,16203,6743
valerie,16201,6744
wardrobe,16194,6745
steer,16191,6746
camping,16188,6747
teenage,16186,6748
wha,16174,6749
creeps,16170,6750
earth's,16168,6751
hike,16166,6752
bark,16166,6753
spark,16164,6754
bender,16164,6755
myth,16158,6756
tourist,16152,6757
prayed,16148,6758
blocking,16141,6759
notion,16140,6760
responding,16139,6761
dose,16132,6762
representative,16124,6763
forcing,16108,6764
karate,16108,6765
esther,16107,6766
spends,16106,6767
refer,16099,6768
depending,16098,6769
wishing,16094,6770
architect,16092,6771
scam,16089,6772
cheque,16088,6773
ammo,16086,6774
materials,16070,6775
enforcement,16070,6776
shells,16065,6777
hysterical,16058,6778
definite,16057,6779
beasts,16056,6780
loading,16053,6781
cheeks,16051,6782
marina,16043,6783
schultz,16042,6784
rushing,16040,6785
exhibit,16036,6786
achieved,16032,6787
ellis,16030,6788
barracks,16025,6789
virtue,16023,6790
intent,16020,6791
indistinct,16019,6792
alas,16018,6793
nikki,16018,6794
pressing,16003,6795
zach,15998,6796
jonas,15998,6797
recommended,15996,6798
biological,15995,6799
atomic,15994,6800
now's,15990,6801
slam,15983,6802
tasted,15980,6803
obsession,15976,6804
mentally,15975,6805
hangs,15975,6806
preacher,15970,6807
ignored,15968,6808
majesty's,15967,6809
ninety,15967,6810
spine,15964,6811
missy,15964,6812
bella,15959,6813
spaghetti,15958,6814
programmed,15958,6815
shipping,15953,6816
toxic,15949,6817
untie,15949,6818
tumor,15949,6819
overtime,15935,6820
fails,15933,6821
altar,15931,6822
ensign,15926,6823
contracts,15917,6824
thirteen,15917,6825
alexis,15914,6826
drift,15906,6827
willow,15905,6828
venus,15903,6829
wages,15898,6830
experiences,15897,6831
sheriff's,15896,6832
sunrise,15873,6833
courts,15869,6834
spilled,15864,6835
alcoholic,15864,6836
weep,15863,6837
footsteps,15862,6838
deadline,15860,6839
industrial,15858,6840
hearted,15856,6841
compartment,15854,6842
butch,15854,6843
listed,15841,6844
mouths,15834,6845
printed,15825,6846
volunteers,15818,6847
beggar,15816,6848
consistent,15807,6849
frost,15803,6850
griffin,15797,6851
policemen,15776,6852
detention,15767,6853
heavenly,15765,6854
authorized,15762,6855
efficient,15761,6856
millie,15750,6857
registration,15743,6858
lobster,15742,6859
who've,15742,6860
ireland,15739,6861
wraith,15739,6862
agnes,15737,6863
anita,15736,6864
agenda,15732,6865
shovel,15722,6866
talents,15719,6867
rushed,15708,6868
transportation,15707,6869
oak,15706,6870
swinging,15706,6871
interference,15705,6872
awaits,15702,6873
peach,15701,6874
improved,15697,6875
anxiety,15695,6876
liable,15689,6877
sperm,15688,6878
selected,15685,6879
daniels,15685,6880
essence,15679,6881
lightly,15677,6882
fierce,15670,6883
moe,15662,6884
fainted,15657,6885
ninth,15656,6886
anchor,15655,6887
shook,15649,6888
franz,15645,6889
cleveland,15645,6890
starring,15632,6891
fuse,15626,6892
chewing,15623,6893
fourteen,15600,6894
discount,15596,6895
squadron,15594,6896
artillery,15589,6897
developing,15589,6898
curly,15588,6899
rabbi,15584,6900
nigel,15581,6901
writers,15579,6902
vous,15578,6903
onions,15574,6904
dog's,15572,6905
mornin,15567,6906
ira,15566,6907
shorter,15553,6908
trusting,15551,6909
conviction,15546,6910
eighty,15546,6911
accomplice,15543,6912
heartbeat,15534,6913
rifles,15529,6914
spared,15526,6915
hospitality,15522,6916
flavor,15510,6917
melanie,15510,6918
offend,15498,6919
psychology,15498,6920
thoroughly,15497,6921
interior,15497,6922
luis,15497,6923
keeper,15493,6924
waist,15483,6925
formation,15475,6926
sleeve,15469,6927
saloon,15467,6928
chili,15461,6929
violin,15461,6930
magnetic,15458,6931
regardless,15443,6932
brazil,15442,6933
antique,15440,6934
havin,15440,6935
reduce,15436,6936
holland,15436,6937
cowards,15422,6938
surgical,15420,6939
asylum,15419,6940
carnival,15417,6941
majority,15417,6942
poster,15404,6943
mustard,15403,6944
revolutionary,15387,6945
noises,15386,6946
comb,15383,6947
destined,15378,6948
brett,15372,6949
mortgage,15372,6950
gerry,15365,6951
unlucky,15362,6952
meaningless,15350,6953
babylon,15350,6954
bathing,15347,6955
jurisdiction,15346,6956
casual,15343,6957
costumes,15339,6958
resolve,15334,6959
amazed,15332,6960
gap,15325,6961
bunker,15324,6962
masks,15322,6963
company's,15321,6964
healed,15319,6965
civilized,15319,6966
ana,15310,6967
stern,15307,6968
armies,15306,6969
baggage,15304,6970
eighteen,15303,6971
greece,15302,6972
climbed,15301,6973
darrin,15299,6974
occupation,15295,6975
prettier,15294,6976
vest,15291,6977
distinguished,15287,6978
thirst,15276,6979
pretended,15269,6980
te,15267,6981
shack,15262,6982
michel,15261,6983
gag,15256,6984
stack,15252,6985
mayday,15251,6986
stargate,15251,6987
suggests,15250,6988
glenn,15248,6989
tracked,15240,6990
finance,15233,6991
vegetable,15227,6992
contained,15223,6993
cheaper,15219,6994
crashing,15210,6995
plasma,15204,6996
omar,15203,6997
marvellous,15198,6998
jeans,15197,6999
poke,15195,7000
directors,15195,7001
peterson,15194,7002
cricket,15193,7003
instantly,15192,7004
scrub,15189,7005
flowing,15189,7006
slapped,15187,7007
disco,15185,7008
monty,15180,7009
parlor,15179,7010
wit,15174,7011
doe,15169,7012
chu,15165,7013
continuing,15164,7014
golly,15163,7015
muslim,15154,7016
bake,15153,7017
garcia,15153,7018
legendary,15150,7019
reflection,15146,7020
controlling,15139,7021
ike,15138,7022
behaving,15132,7023
melody,15132,7024
poems,15125,7025
city's,15114,7026
lid,15114,7027
canadian,15111,7028
poirot,15111,7029
railway,15110,7030
adopt,15110,7031
serena,15102,7032
unstable,15099,7033
burial,15096,7034
economic,15093,7035
venture,15090,7036
obligation,15085,7037
chattering,15084,7038
ohio,15082,7039
billie,15076,7040
martini,15075,7041
romans,15054,7042
peanuts,15053,7043
defensive,15051,7044
fritz,15051,7045
calvin,15050,7046
pounding,15047,7047
blink,15046,7048
indicates,15038,7049
prep,15033,7050
orchestra,15032,7051
hayes,15025,7052
interviews,15021,7053
insulting,15020,7054
loads,15014,7055
shoo,15010,7056
mechanical,15005,7057
traps,15004,7058
syndrome,14997,7059
grudge,14994,7060
pickup,14992,7061
shanghai,14990,7062
mae,14988,7063
merchandise,14984,7064
cheerful,14979,7065
detect,14978,7066
injection,14976,7067
gandalf,14975,7068
visible,14972,7069
einstein,14969,7070
spectacular,14962,7071
bombay,14949,7072
goku,14945,7073
mattress,14933,7074
peel,14932,7075
feelin,14925,7076
scouts,14922,7077
organize,14921,7078
murdering,14919,7079
henri,14917,7080
granddaughter,14914,7081
devils,14912,7082
bosses,14906,7083
slipping,14903,7084
bedtime,14900,7085
misunderstood,14895,7086
choosing,14894,7087
america's,14894,7088
morphine,14893,7089
joon,14890,7090
montana,14890,7091
projects,14883,7092
purposes,14872,7093
veil,14871,7094
readings,14866,7095
risking,14863,7096
hugh,14862,7097
terrifying,14862,7098
sticky,14859,7099
cheryl,14850,7100
token,14849,7101
pointless,14847,7102
cracking,14846,7103
blunt,14843,7104
mustache,14839,7105
attraction,14839,7106
peek,14838,7107
housekeeper,14835,7108
coop,14832,7109
greatly,14831,7110
glow,14828,7111
il,14826,7112
grunting,14824,7113
cunning,14822,7114
exposure,14817,7115
arch,14808,7116
hardware,14805,7117
translate,14804,7118
missus,14804,7119
mainly,14801,7120
naomi,14801,7121
hustle,14800,7122
infinite,14800,7123
klingon,14798,7124
restaurants,14783,7125
grasp,14780,7126
cultural,14779,7127
darcy,14779,7128
ki,14778,7129
forrest,14778,7130
chancellor,14776,7131
barber,14768,7132
framed,14767,7133
piggy,14763,7134
ambitious,14761,7135
queer,14751,7136
rag,14749,7137
turk,14747,7138
bananas,14735,7139
ashore,14733,7140
potion,14731,7141
haley,14730,7142
origin,14729,7143
residents,14726,7144
paths,14722,7145
articles,14721,7146
tang,14719,7147
charts,14712,7148
knots,14712,7149
scenario,14709,7150
shattered,14708,7151
bio,14702,7152
stray,14695,7153
atlanta,14690,7154
mine's,14690,7155
commanding,14689,7156
slick,14689,7157
spells,14676,7158
pronounce,14671,7159
ss,14670,7160
notebook,14665,7161
linked,14664,7162
thorough,14664,7163
realm,14655,7164
fulfilled,14653,7165
underestimate,14652,7166
relieve,14651,7167
discharge,14650,7168
tidy,14648,7169
judith,14646,7170
antidote,14635,7171
restored,14633,7172
demanding,14630,7173
lizzie,14629,7174
filth,14628,7175
tractor,14627,7176
delight,14626,7177
cccccc,14624,7178
owl,14623,7179
phyllis,14617,7180
bruises,14615,7181
tubes,14611,7182
sinking,14591,7183
secured,14591,7184
poland,14580,7185
includes,14578,7186
assassination,14575,7187
freed,14575,7188
gorilla,14573,7189
tow,14571,7190
bubbles,14560,7191
affirmative,14559,7192
insanity,14556,7193
corpses,14552,7194
nash,14551,7195
neighbourhood,14550,7196
feature,14540,7197
crop,14538,7198
delivering,14537,7199
rises,14537,7200
concerning,14537,7201
prophet,14522,7202
requests,14515,7203
brooks,14514,7204
heap,14513,7205
utterly,14511,7206
reserved,14510,7207
marc,14501,7208
spear,14495,7209
boobs,14493,7210
preston,14491,7211
organic,14490,7212
countryside,14489,7213
ctu,14488,7214
diplomatic,14482,7215
employment,14481,7216
neighbours,14479,7217
associates,14479,7218
phillips,14473,7219
mallory,14472,7220
troop,14468,7221
helena,14467,7222
vet,14463,7223
lure,14460,7224
lindsay,14452,7225
warmth,14447,7226
hog,14439,7227
asian,14434,7228
winners,14434,7229
acceptable,14434,7230
teenager,14434,7231
sought,14432,7232
sa,14430,7233
allowing,14428,7234
clowns,14425,7235
flown,14425,7236
flynn,14425,7237
horns,14421,7238
corruption,14421,7239
jenna,14421,7240
punched,14418,7241
mock,14411,7242
dagger,14410,7243
topic,14409,7244
handkerchief,14409,7245
foreigners,14408,7246
shallow,14403,7247
separation,14395,7248
constitution,14390,7249
cho,14388,7250
meow,14386,7251
charlie's,14381,7252
towers,14380,7253
earrings,14370,7254
sincerely,14368,7255
urine,14368,7256
wilma,14361,7257
dared,14358,7258
confirmation,14354,7259
grounded,14354,7260
junkie,14354,7261
dixon,14352,7262
peyton,14349,7263
souvenir,14345,7264
specialty,14345,7265
liu,14342,7266
deceived,14331,7267
isabel,14331,7268
manuel,14327,7269
choir,14323,7270
parliament,14323,7271
lordship,14321,7272
cope,14320,7273
bein,14319,7274
cigars,14319,7275
stud,14315,7276
salmon,14306,7277
inquiry,14301,7278
mandy,14287,7279
scumbag,14283,7280
fag,14283,7281
reject,14281,7282
loosen,14280,7283
gracias,14274,7284
summon,14271,7285
herbert,14266,7286
simone,14261,7287
importantly,14260,7288
radha,14255,7289
needles,14253,7290
waving,14244,7291
horizon,14241,7292
cozy,14238,7293
detected,14238,7294
joo,14234,7295
mint,14229,7296
exploded,14222,7297
distract,14220,7298
emotionally,14219,7299
taller,14219,7300
yelled,14219,7301
relevant,14212,7302
roz,14212,7303
empress,14208,7304
merlin,14206,7305
opinions,14202,7306
joshua,14200,7307
gotham,14195,7308
there're,14194,7309
motherfucking,14184,7310
fade,14182,7311
gasoline,14174,7312
crawford,14174,7313
abe,14173,7314
dewey,14170,7315
assets,14168,7316
dental,14164,7317
grocery,14161,7318
slack,14156,7319
arresting,14154,7320
camps,14153,7321
kirby,14153,7322
forensics,14152,7323
surf,14150,7324
waits,14136,7325
strangled,14132,7326
exotic,14131,7327
premises,14131,7328
robbers,14125,7329
fugitive,14124,7330
acquainted,14124,7331
handcuffs,14120,7332
body's,14117,7333
mack,14116,7334
nude,14115,7335
valentine's,14113,7336
visions,14109,7337
rail,14108,7338
expelled,14107,7339
buyer,14106,7340
narcotics,14102,7341
scrap,14097,7342
grenade,14097,7343
overseas,14093,7344
lighten,14092,7345
survivor,14090,7346
shorty,14088,7347
ruthless,14085,7348
marsh,14079,7349
neutral,14077,7350
injustice,14076,7351
climate,14074,7352
lone,14067,7353
gerald,14058,7354
vulcan,14058,7355
glen,14055,7356
ferry,14047,7357
altitude,14044,7358
hiring,14042,7359
unlock,14039,7360
arguments,14033,7361
bluff,14032,7362
flour,14030,7363
inaudible,14025,7364
temptation,14024,7365
brennan,14022,7366
demonstrate,14017,7367
pinky,14013,7368
edition,14010,7369
worf,14007,7370
hastings,14006,7371
sunlight,13992,7372
appreciated,13991,7373
com,13989,7374
reconsider,13983,7375
agh,13980,7376
fees,13977,7377
historical,13976,7378
sonia,13976,7379
joe's,13975,7380
stu,13975,7381
axe,13972,7382
permitted,13966,7383
escaping,13965,7384
briefing,13965,7385
accepting,13959,7386
losses,13959,7387
tossed,13954,7388
acres,13952,7389
broom,13951,7390
scars,13949,7391
smiled,13948,7392
o'brien,13946,7393
virgil,13943,7394
extension,13942,7395
cult,13941,7396
ahhh,13939,7397
software,13934,7398
substitute,13932,7399
swept,13927,7400
extent,13926,7401
bats,13925,7402
addict,13924,7403
crucial,13922,7404
attempting,13922,7405
movin,13921,7406
wah,13921,7407
pentagon,13917,7408
lupin,13917,7409
bites,13913,7410
bitten,13905,7411
chopped,13903,7412
carrington,13901,7413
forge,13899,7414
traitors,13896,7415
justify,13896,7416
knot,13895,7417
brace,13892,7418
sensation,13888,7419
entertaining,13887,7420
scattered,13886,7421
temporarily,13879,7422
boiling,13878,7423
heshe,13878,7424
volunteered,13877,7425
listens,13876,7426
lump,13871,7427
ca,13867,7428
disappointment,13867,7429
launched,13864,7430
alicia,13864,7431
survey,13862,7432
tab,13860,7433
impatient,13859,7434
unite,13854,7435
amigo,13853,7436
dove,13850,7437
jose,13845,7438
invest,13843,7439
transplant,13843,7440
despise,13843,7441
conclusions,13841,7442
ivy,13836,7443
how're,13835,7444
purely,13835,7445
vicki,13827,7446
sloppy,13825,7447
supporting,13823,7448
aisle,13823,7449
sadly,13818,7450
burglar,13818,7451
ant,13817,7452
graveyard,13817,7453
irrelevant,13812,7454
procedures,13812,7455
reservations,13812,7456
bushes,13808,7457
digital,13807,7458
crichton,13803,7459
massacre,13802,7460
overboard,13798,7461
pearls,13796,7462
behaved,13796,7463
bathtub,13793,7464
scarlett,13793,7465
evolution,13790,7466
flirting,13789,7467
ribbon,13785,7468
busting,13773,7469
jed,13772,7470
squirrel,13771,7471
suzanne,13769,7472
anton,13769,7473
ranks,13767,7474
probation,13767,7475
dae,13765,7476
abducted,13764,7477
lemonade,13759,7478
participate,13758,7479
peasant,13757,7480
intercept,13756,7481
joanna,13756,7482
warming,13755,7483
cory,13753,7484
scored,13752,7485
jackass,13750,7486
ruler,13747,7487
